species,subject,time,hemisphere,gm_or_wm,sulcus,index_number,x,y,z
macaque,31,13months,rh,pi,arc,1,-23.787261962890625,-42.291194915771484,33.414337158203125
macaque,31,13months,rh,pi,arc,2,-26.24533462524414,-36.777976989746094,34.5907096862793
macaque,31,13months,rh,pi,arc,3,-32.29752731323242,-31.335874557495117,34.28574752807617
macaque,31,13months,rh,pi,arc,4,-36.94435119628906,-29.453397750854492,31.678205490112305
macaque,31,13months,rh,pi,arc,5,-40.878047943115234,-30.12448501586914,26.45224952697754
macaque,31,13months,rh,pi,arc,6,-44.390785217285156,-33.981483459472656,19.173677444458008
macaque,31,13months,rh,pi,arc,7,-44.98922348022461,-37.4701042175293,11.225905418395996
macaque,31,13months,rh,pi,arc,8,-44.89763641357422,-40.35987854003906,5.826366901397705
macaque,31,13months,rh,pi,arc,9,-45.48939514160156,-42.178184509277344,1.4731850624084473
macaque,31,13months,rh,pi,cb,1,0.2986671030521393,51.02119827270508,-11.15267562866211
macaque,31,13months,rh,pi,cb,2,-15.644265174865723,50.2147331237793,-15.437403678894043
macaque,31,13months,rh,pi,cb,3,-35.390872955322266,42.13949966430664,-16.434885025024414
macaque,31,13months,rh,pi,cb,4,-36.78390121459961,28.54680633544922,-14.556396484375
macaque,31,13months,rh,pi,cb,5,-29.52444076538086,19.769554138183594,-19.491355895996094
macaque,31,13months,rh,pi,cb,6,-17.41253662109375,13.200010299682617,-24.159576416015625
macaque,31,13months,rh,pi,cb,7,-8.382691383361816,20.76984405517578,-30.80930519104004
macaque,31,13months,rh,pi,ce,1,-11.224647521972656,-3.4371819496154785,53.09758377075195
macaque,31,13months,rh,pi,ce,2,-16.14866065979004,-4.264352798461914,49.63874053955078
macaque,31,13months,rh,pi,ce,3,-20.584184646606445,-9.648914337158203,47.26326370239258
macaque,31,13months,rh,pi,ce,4,-26.578519821166992,-12.09771728515625,45.16334915161133
macaque,31,13months,rh,pi,ce,5,-32.26381301879883,-14.18114948272705,42.61469650268555
macaque,31,13months,rh,pi,ce,6,-36.78443145751953,-16.875234603881836,39.218265533447266
macaque,31,13months,rh,pi,ce,7,-41.13053894042969,-19.295284271240234,35.00082778930664
macaque,31,13months,rh,pi,ce,8,-45.23250198364258,-21.60417938232422,28.93776512145996
macaque,31,13months,rh,pi,ce,9,-49.32617950439453,-21.42235565185547,22.90435028076172
macaque,31,13months,rh,pi,ce,10,-52.484222412109375,-18.714693069458008,15.936500549316406
macaque,31,13months,rh,pi,di,1,-19.95125389099121,-23.42522621154785,41.80924606323242
macaque,31,13months,rh,pi,di,2,-18.07874298095703,-22.640356063842773,43.389183044433594
macaque,31,13months,rh,pi,di,3,-17.213268280029297,-23.00166130065918,45.20798110961914
macaque,31,13months,rh,pi,io,1,-54.940311431884766,16.0494384765625,14.681573867797852
macaque,31,13months,rh,pi,io,2,-54.43614196777344,17.35945701599121,8.778788566589355
macaque,31,13months,rh,pi,io,3,-52.90470886230469,20.178882598876953,2.9910895824432373
macaque,31,13months,rh,pi,io,4,-50.261688232421875,27.084001541137695,-0.5798393487930298
macaque,31,13months,rh,pi,io,5,-47.631526947021484,34.041683197021484,-3.0057573318481445
macaque,31,13months,rh,pi,io,6,-45.42607116699219,38.63471603393555,-4.917551517486572
macaque,31,13months,rh,pi,io,7,-40.5330696105957,43.62685775756836,-7.390218257904053
macaque,31,13months,rh,pi,io,8,-33.8350715637207,47.92178726196289,-9.435338020324707
macaque,31,13months,rh,pi,ip,1,-47.4099235534668,-12.355274200439453,31.25142478942871
macaque,31,13months,rh,pi,ip,2,-46.24966812133789,-7.796475887298584,33.81052780151367
macaque,31,13months,rh,pi,ip,3,-42.54645919799805,-3.8571865558624268,38.0597038269043
macaque,31,13months,rh,pi,ip,4,-35.8410758972168,1.461174726486206,42.8320198059082
macaque,31,13months,rh,pi,ip,5,-31.291139602661133,5.254977226257324,45.81181716918945
macaque,31,13months,rh,pi,ip,6,-26.93630027770996,12.445646286010742,47.60648727416992
macaque,31,13months,rh,pi,ip,7,-22.287721633911133,19.769508361816406,48.65193557739258
macaque,31,13months,rh,pi,ip,8,-16.577320098876953,26.30604362487793,49.03758239746094
macaque,31,13months,rh,pi,ip,9,-13.542108535766602,32.372562408447266,47.7457160949707
macaque,31,13months,rh,pi,ip,10,-15.144959449768066,36.84601974487305,45.36439514160156
macaque,31,13months,rh,pi,la,1,-8.720540046691895,-21.110084533691406,-10.937616348266602
macaque,31,13months,rh,pi,la,2,-16.24568748474121,-25.756704330444336,-12.066458702087402
macaque,31,13months,rh,pi,la,3,-25.606393814086914,-32.520301818847656,-12.906096458435059
macaque,31,13months,rh,pi,la,4,-35.78589630126953,-36.992759704589844,-13.665730476379395
macaque,31,13months,rh,pi,la,5,-42.60199737548828,-35.49892807006836,-11.497272491455078
macaque,31,13months,rh,pi,la,6,-49.343360900878906,-26.389921188354492,-4.89003324508667
macaque,31,13months,rh,pi,la,7,-53.683502197265625,-17.131385803222656,0.8720052242279053
macaque,31,13months,rh,pi,la,8,-55.32038497924805,-9.60232162475586,8.347646713256836
macaque,31,13months,rh,pi,la,9,-54.85987854003906,-4.225462436676025,16.055253982543945
macaque,31,13months,rh,pi,la,10,-52.90546417236328,-0.17294752597808838,22.57567596435547
macaque,31,13months,rh,pi,la,11,-49.49406051635742,6.231914043426514,28.591995239257812
macaque,31,13months,rh,pi,la,12,-45.622432708740234,13.932088851928711,32.1236572265625
macaque,31,13months,rh,pi,lu,1,-53.60981750488281,24.819183349609375,17.560558319091797
macaque,31,13months,rh,pi,lu,2,-51.46342849731445,25.49325180053711,21.169164657592773
macaque,31,13months,rh,pi,lu,3,-47.734161376953125,27.57233238220215,26.328580856323242
macaque,31,13months,rh,pi,lu,4,-45.38747787475586,29.822837829589844,28.581071853637695
macaque,31,13months,rh,pi,lu,5,-40.8253173828125,32.53791046142578,33.83624267578125
macaque,31,13months,rh,pi,lu,6,-36.364830017089844,35.318687438964844,36.321529388427734
macaque,31,13months,rh,pi,lu,7,-28.796966552734375,38.48088455200195,39.60954666137695
macaque,31,13months,rh,pi,lu,8,-20.408639907836914,38.96373748779297,42.908103942871094
macaque,31,13months,rh,pi,lu,9,-14.789105415344238,36.82660675048828,45.41438293457031
macaque,31,13months,rh,pi,of,1,-11.723435401916504,-58.665767669677734,-1.2911152839660645
macaque,31,13months,rh,pi,of,2,-14.034601211547852,-52.68690490722656,0.19738920032978058
macaque,31,13months,rh,pi,of,3,-15.800759315490723,-47.51472854614258,-0.6342531442642212
macaque,31,13months,rh,pi,of,4,-14.753843307495117,-42.10661315917969,-2.6463985443115234
macaque,31,13months,rh,pi,of,5,-14.004565238952637,-38.27473831176758,-4.714964866638184
macaque,31,13months,rh,pi,po,1,-1.0713226795196533,38.57902145385742,45.74882125854492
macaque,31,13months,rh,pi,po,2,-7.640327453613281,36.939815521240234,45.61750411987305
macaque,31,13months,rh,pi,po,3,-14.864014625549316,36.90311813354492,45.352779388427734
macaque,31,13months,rh,pi,pr,1,-17.11541175842285,-68.8160629272461,5.8767476081848145
macaque,31,13months,rh,pi,pr,2,-23.07332420349121,-66.00140380859375,11.786072731018066
macaque,31,13months,rh,pi,pr,3,-26.36001968383789,-61.20264434814453,16.829681396484375
macaque,31,13months,rh,pi,pr,4,-29.839017868041992,-56.70500564575195,19.15351104736328
macaque,31,13months,rh,pi,pr,5,-35.304588317871094,-48.158226013183594,19.80289077758789
macaque,31,13months,rh,pi,pr,6,-37.037418365478516,-41.065128326416016,22.675365447998047
macaque,31,13months,rh,pi,pr,7,-37.64631652832031,-35.09860610961914,26.599863052368164
macaque,31,13months,rh,pi,st,1,-35.259403228759766,-23.86504364013672,-28.168956756591797
macaque,31,13months,rh,pi,st,2,-41.37188720703125,-22.798322677612305,-23.711380004882812
macaque,31,13months,rh,pi,st,3,-48.04893493652344,-17.691133499145508,-17.526899337768555
macaque,31,13months,rh,pi,st,4,-50.984405517578125,-12.174379348754883,-13.914761543273926
macaque,31,13months,rh,pi,st,5,-53.72880554199219,-7.1812028884887695,-7.633145809173584
macaque,31,13months,rh,pi,st,6,-55.68708419799805,-1.2604844570159912,1.281491756439209
macaque,31,13months,rh,pi,st,7,-55.549678802490234,3.688791513442993,8.213017463684082
macaque,31,13months,rh,pi,st,8,-54.115684509277344,7.798025608062744,16.80548858642578
macaque,31,13months,rh,pi,st,9,-53.14048385620117,9.528261184692383,22.747514724731445
macaque,31,13months,rh,pi,st,10,-50.35907745361328,14.566797256469727,27.832477569580078
macaque,31,13months,rh,pi,st,11,-45.14287567138672,19.957904815673828,31.855022430419922
macaque,31,13months,rh,pi,st,12,-40.09965515136719,23.230361938476562,36.89952087402344
macaque,31,13months,rh,pi,st,13,-33.96430969238281,23.14740562438965,42.05112838745117
macaque,31,13months,rh,pi,st,14,-24.210468292236328,29.629547119140625,44.685264587402344
macaque,31,13months,rh,wh,arc,1,-19.08160972595215,-41.68764877319336,27.36112403869629
macaque,31,13months,rh,wh,arc,2,-18.08852195739746,-34.00937271118164,25.505924224853516
macaque,31,13months,rh,wh,arc,3,-19.86697006225586,-27.162864685058594,24.143640518188477
macaque,31,13months,rh,wh,arc,4,-24.632469177246094,-26.392745971679688,19.503759384155273
macaque,31,13months,rh,wh,arc,5,-27.14260482788086,-31.139291763305664,13.063604354858398
macaque,31,13months,rh,wh,arc,6,-31.415964126586914,-36.049171447753906,7.77670955657959
macaque,31,13months,rh,wh,arc,7,-35.84109115600586,-39.52458190917969,3.704326629638672
macaque,31,13months,rh,wh,ca,1,-18.965137481689453,13.180294036865234,8.922871589660645
macaque,31,13months,rh,wh,ca,3,-25.428438186645508,18.673261642456055,11.792802810668945
macaque,31,13months,rh,wh,ca,4,-30.553462982177734,25.73804473876953,13.363619804382324
macaque,31,13months,rh,wh,ca,5,-31.951505661010742,30.061237335205078,14.060096740722656
macaque,31,13months,rh,wh,ca,6,-29.069595336914062,42.48822784423828,19.082916259765625
macaque,31,13months,rh,wh,ca,7,-28.50227928161621,46.359920501708984,21.22404670715332
macaque,31,13months,rh,wh,ca,8,-23.753793716430664,50.30217742919922,21.090717315673828
macaque,31,13months,rh,wh,ca,9,-18.927526473999023,53.11494827270508,20.7987060546875
macaque,31,13months,rh,wh,ca,10,-14.663908004760742,54.40826416015625,20.002290725708008
macaque,31,13months,rh,wh,ca,11,-11.035828590393066,55.10505676269531,19.19735336303711
macaque,31,13months,rh,wh,ca,12,-7.2479448318481445,55.405887603759766,17.85416603088379
macaque,31,13months,rh,wh,ce,1,-9.821049690246582,0.09709034115076065,45.432289123535156
macaque,31,13months,rh,wh,ce,2,-13.77165412902832,-2.162139654159546,40.56092071533203
macaque,31,13months,rh,wh,ce,3,-16.718870162963867,-5.7425856590271,36.818119049072266
macaque,31,13months,rh,wh,ce,4,-22.844247817993164,-9.008784294128418,31.248859405517578
macaque,31,13months,rh,wh,ce,5,-27.96306037902832,-11.858692169189453,25.35846710205078
macaque,31,13months,rh,wh,ce,6,-33.270687103271484,-13.877575874328613,22.003446578979492
macaque,31,13months,rh,wh,ce,7,-40.58140563964844,-15.634787559509277,17.41878890991211
macaque,31,13months,rh,wh,ce,8,-45.57582473754883,-15.883420944213867,13.47126293182373
macaque,31,13months,rh,wh,ci,1,-12.11374568939209,14.416583061218262,44.66544723510742
macaque,31,13months,rh,wh,ci,2,-14.990492820739746,8.17972183227539,39.810760498046875
macaque,31,13months,rh,wh,ci,3,-16.343719482421875,3.0585265159606934,32.991859436035156
macaque,31,13months,rh,wh,ci,4,-15.685617446899414,-6.148972988128662,29.61463165283203
macaque,31,13months,rh,wh,ci,5,-15.801076889038086,-18.38019561767578,29.231861114501953
macaque,31,13months,rh,wh,ci,6,-14.478128433227539,-28.644296646118164,28.22451400756836
macaque,31,13months,rh,wh,ci,7,-16.39467430114746,-39.85759353637695,22.86786651611328
macaque,31,13months,rh,wh,ci,8,-14.88671875,-50.67584991455078,16.576581954956055
macaque,31,13months,rh,wh,ci,9,-10.054694175720215,-56.57631301879883,9.780011177062988
macaque,31,13months,rh,wh,co,1,-8.93286418914795,11.02066421508789,10.638723373413086
macaque,31,13months,rh,wh,co,2,-6.556313991546631,13.327571868896484,13.339993476867676
macaque,31,13months,rh,wh,co,3,-4.689736366271973,9.352323532104492,17.395654678344727
macaque,31,13months,rh,wh,co,4,-3.8573451042175293,-2.274160623550415,20.88515853881836
macaque,31,13months,rh,wh,co,5,-4.080076694488525,-12.508526802062988,20.921266555786133
macaque,31,13months,rh,wh,co,6,-4.165075302124023,-26.59344482421875,20.946285247802734
macaque,31,13months,rh,wh,co,7,-4.21024751663208,-36.046051025390625,19.935903549194336
macaque,31,13months,rh,wh,co,8,-4.944183349609375,-43.31226348876953,16.873075485229492
macaque,31,13months,rh,wh,co,9,-3.166468620300293,-42.49239730834961,11.89140796661377
macaque,31,13months,rh,wh,co,10,-2.553513526916504,-38.50192642211914,11.104901313781738
macaque,31,13months,rh,wh,co,11,-2.261842727661133,-31.8057861328125,12.0603609085083
macaque,31,13months,rh,wh,di,1,-22.681730270385742,-23.073713302612305,34.961334228515625
macaque,31,13months,rh,wh,di,2,-16.792617797851562,-20.25691032409668,35.42496109008789
macaque,31,13months,rh,wh,di,3,-14.371503829956055,-18.912809371948242,38.3098258972168
macaque,31,13months,rh,wh,io,1,-48.04202651977539,16.43387222290039,14.5512113571167
macaque,31,13months,rh,wh,io,2,-41.976409912109375,21.272829055786133,11.297883987426758
macaque,31,13months,rh,wh,io,3,-38.05634689331055,28.494688034057617,11.425981521606445
macaque,31,13months,rh,wh,io,4,-35.939300537109375,36.6824951171875,9.592021942138672
macaque,31,13months,rh,wh,io,5,-31.16631317138672,43.33088302612305,7.698141574859619
macaque,31,13months,rh,wh,io,6,-25.269676208496094,50.327613830566406,3.912773847579956
macaque,31,13months,rh,wh,ip,1,-41.97658157348633,-8.63060474395752,26.096242904663086
macaque,31,13months,rh,wh,ip,2,-32.02162551879883,-3.904355049133301,27.144054412841797
macaque,31,13months,rh,wh,ip,3,-24.888628005981445,0.11305873095989227,27.706872940063477
macaque,31,13months,rh,wh,ip,4,-19.076351165771484,6.717008590698242,26.08220672607422
macaque,31,13months,rh,wh,ip,5,-13.266698837280273,13.568284034729004,25.658878326416016
macaque,31,13months,rh,wh,ip,6,-10.628985404968262,21.528114318847656,24.453533172607422
macaque,31,13months,rh,wh,ip,7,-12.664603233337402,29.826580047607422,24.294389724731445
macaque,31,13months,rh,wh,ip,8,-15.687085151672363,38.65963363647461,33.35175704956055
macaque,31,13months,rh,wh,la,1,-7.516046524047852,-18.60878562927246,-10.275238990783691
macaque,31,13months,rh,wh,la,2,-30.19736671447754,-22.976245880126953,-8.42077922821045
macaque,31,13months,rh,wh,la,3,-32.87784957885742,-17.540538787841797,-4.710137844085693
macaque,31,13months,rh,wh,la,4,-30.82990264892578,-6.187474727630615,-0.16368164122104645
macaque,31,13months,rh,wh,la,5,-30.5235595703125,-2.4331960678100586,9.910594940185547
macaque,31,13months,rh,wh,la,6,-28.144445419311523,0.3765283226966858,14.881125450134277
macaque,31,13months,rh,wh,la,7,-26.673019409179688,6.119776725769043,21.54767417907715
macaque,31,13months,rh,wh,la,8,-30.554533004760742,11.096768379211426,28.657291412353516
macaque,31,13months,rh,wh,la,9,-35.74729919433594,14.662824630737305,33.34912872314453
macaque,31,13months,rh,wh,lu,1,-46.54099655151367,25.25296974182129,14.025958061218262
macaque,31,13months,rh,wh,lu,2,-41.126914978027344,28.640409469604492,14.882007598876953
macaque,31,13months,rh,wh,lu,3,-34.89687728881836,33.104976654052734,18.28778076171875
macaque,31,13months,rh,wh,lu,4,-29.710670471191406,38.620277404785156,21.446670532226562
macaque,31,13months,rh,wh,lu,5,-22.40915870666504,42.05570602416992,22.37087059020996
macaque,31,13months,rh,wh,lu,6,-17.983253479003906,40.870948791503906,31.626487731933594
macaque,31,13months,rh,wh,lu,7,-15.598944664001465,38.6554069519043,33.39702606201172
macaque,31,13months,rh,wh,of,1,-10.182097434997559,-59.84592819213867,4.468221187591553
macaque,31,13months,rh,wh,of,2,-11.710043907165527,-51.26255798339844,6.953402996063232
macaque,31,13months,rh,wh,of,3,-12.472671508789062,-43.22066879272461,8.524127960205078
macaque,31,13months,rh,wh,of,4,-12.758515357971191,-38.3814582824707,4.847659587860107
macaque,31,13months,rh,wh,of,5,-12.958622932434082,-34.16786193847656,-0.32106438279151917
macaque,31,13months,rh,wh,po,1,-10.474626541137695,43.34858322143555,15.0731840133667
macaque,31,13months,rh,wh,po,2,-14.188920974731445,44.141258239746094,18.122900009155273
macaque,31,13months,rh,wh,po,3,-16.792200088500977,41.88810729980469,21.10388946533203
macaque,31,13months,rh,wh,po,4,-15.160012245178223,40.22329330444336,25.25917625427246
macaque,31,13months,rh,wh,po,5,-15.466538429260254,38.916019439697266,29.903736114501953
macaque,31,13months,rh,wh,po,6,-15.177292823791504,38.594051361083984,33.52599334716797
macaque,31,13months,rh,wh,pr,1,-13.424349784851074,-57.06039047241211,9.551182746887207
macaque,31,13months,rh,wh,pr,2,-15.600525856018066,-52.18882751464844,11.61051082611084
macaque,31,13months,rh,wh,pr,3,-17.329486846923828,-47.749576568603516,13.965569496154785
macaque,31,13months,rh,wh,pr,4,-20.56877899169922,-41.76903533935547,16.08831024169922
macaque,31,13months,rh,wh,pr,5,-25.234663009643555,-36.882720947265625,18.52963638305664
macaque,31,13months,rh,wh,pr,6,-30.346817016601562,-34.05968475341797,22.300228118896484
macaque,31,13months,rh,wh,st,1,-28.43048667907715,-18.348081588745117,-17.659677505493164
macaque,31,13months,rh,wh,st,2,-30.890457153320312,-11.199585914611816,-13.776653289794922
